Z05_RES	NAME	typologie_ofs	typologie_binaire	PFNONE	PFOBL	PFGEN	PFPROF	PFMAT	PFPRSF	PFPRSS	PFBAC	PFMAS	PFPHD	PFS	PFPRES	ADO	ADUNE	NADFM	NADHO	NADRET	NADINV	NADOTH	ADM	ADF	AD3PRIM	AD3SEC	AD3TERT	ADD1AGR	ADD2EXT	ADD2BAS	ADD2HEA	ADD2LIT	ADD2IS	ADD2CST	ADD3TRD	ADD3TRS	ADD3ACC	ADD3IT	ADD3FIN	ADD3RE	ADD3PRO	ADD3SUP	ADD3ADM	ADD3EDU	ADD3HC	ADD3SOC	ADD3REC
608	Grosshöchstetten-Zäziwil	Espace sous influence des centres urbains	N	0.014996395	0.117231435	0.090987743	0.408940159	0.05075703	0.083056957	0.024657534	0.013121846	0.018168709	0.004902668	0.115645278	0.057534247	0.9913552	0.0086448	0.073480803	0.070683956	0.298499873	0.014238495	0.00661073	0.524535978	0.475464022	0.066666667	0.260119048	0.673214286	0.066666667	0	0.066071429	0.011904762	0.074404762	0.011904762	0.095833333	0.144047619	0.044940476	0.04702381	0.030059524	0.039880952	0.004464286	0.038690476	0.042857143	0.04375	0.046130952	0.056547619	0.095238095	0.00922619
612	Konolfingen	Espace sous influence des centres urbains	N	0.015998529	0.112541376	0.078705406	0.396653181	0.046708349	0.092497242	0.027399779	0.01783744	0.042662744	0.014159618	0.107024641	0.047811695	0.986495389	0.013504611	0.086627141	0.063899868	0.344202899	0.012516469	0.011198946	0.506916996	0.493083004	0.032234161	0.297517599	0.67024824	0.032234161	0.005928122	0.086698777	0.017043349	0.078177103	0.014449796	0.095220452	0.104853649	0.042608373	0.043349389	0.038162282	0.037791775	0.002593553	0.090403853	0.024082994	0.045572434	0.048907003	0.09559096	0.070396443	0.008521675
616.1	Münsingen Dorf	Espace des centres urbains	U	0.01897125	0.12908273	0.060629767	0.347545472	0.069822022	0.101310385	0.03755134	0.03716018	0.035986701	0.01936241	0.097007628	0.045570115	0.965492451	0.034507549	0.08519051	0.056793674	0.407260963	0.029475198	0.011502516	0.515456506	0.484543494	0.006050827	0.177894312	0.816054861	0.006050827	0	0.054860831	0.012505042	0.055667608	0.009681323	0.045179508	0.167002824	0.051230335	0.015328762	0.054457443	0.058087939	0.01573215	0.075837031	0.035094796	0.087131908	0.047599839	0.11819282	0.043162566	0.012505042
616.2	Münsingen Dorfmatt-Elsenau	Espace des centres urbains	U	0.022687911	0.098198822	0.07429858	0.370800139	0.070834777	0.094215449	0.037755455	0.023207482	0.051957049	0.006754416	0.107204711	0.04208521	0.975788468	0.024211532	0.052883084	0.083784645	0.428798981	0.005415737	0.007645747	0.552405225	0.447594775	0.01208674	0.177746178	0.810167081	0.01208674	0	0.033771774	0.010664771	0.057234269	0.008531817	0.067543548	0.115890508	0.059722716	0.031283327	0.047635976	0.075719872	0.005687878	0.057234269	0.028439389	0.084251689	0.057234269	0.107003199	0.079274796	0.017063633
619	Oberdiessbach-Linden	Espace hors influence des centres urbains	N	0.014331946	0.149637849	0.0798274	0.359993836	0.052858684	0.102943443	0.02018801	0.015410695	0.022653722	0.00708892	0.137155186	0.03791031	0.983455384	0.016544616	0.075942501	0.083807974	0.282614592	0.012205045	0.004339571	0.591809059	0.408190941	0.081201666	0.271267103	0.647531231	0.081201666	0.00446163	0.071088638	0.03271862	0.069601428	0.00446163	0.088935158	0.165675193	0.038370018	0.034503272	0.030933968	0.04312909	0.004759072	0.070493754	0.018738846	0.057406306	0.049672814	0.044021416	0.057406306	0.00743605
623.1	Rubigen Worb-Richigen	Espace sous influence des centres urbains	N	0.004499218	0.104655712	0.062010955	0.333528951	0.05086072	0.124804382	0.035406886	0.048122066	0.054577465	0.012128326	0.099765258	0.069640063	0.983388704	0.016611296	0.055149502	0.059800664	0.277740864	0.009966777	0.013289037	0.536212625	0.463787375	0.023458191	0.188800605	0.787741203	0.023458191	0	0.026863413	0.012485812	0.076049943	0.009458948	0.06394249	0.119561105	0.045402951	0.043132804	0.056375331	0.037457435	0.006432085	0.110858872	0.041241014	0.077185017	0.065077563	0.075293227	0.065834279	0.005675369
627.1	Worb Dorf-Enggistein	Espace sous influence des centres urbains	N	0.015815549	0.131669207	0.0703125	0.37023628	0.066120427	0.079077744	0.030868902	0.030678354	0.05621189	0.013528963	0.088224085	0.047256098	0.975051265	0.024948735	0.0898838	0.065618592	0.372863978	0.013328776	0.02050581	0.549213944	0.450786056	0.025256511	0.202052092	0.772691397	0.025256511	0	0.044198895	0.009076559	0.064719811	0.002762431	0.081294396	0.102209945	0.048145225	0.046566693	0.056827151	0.04617206	0.012233623	0.088792423	0.034727703	0.080899763	0.077742699	0.077348066	0.064325178	0.006314128
627.2	Worb Rüfenacht-Sonnhalde	Espace sous influence des centres urbains	N	0.016977929	0.143180532	0.098849274	0.3729485	0.073571024	0.075646105	0.018298434	0.020939445	0.043765327	0.009998114	0.087153367	0.038671949	0.958319659	0.041680341	0.077125041	0.067935674	0.337709222	0.026255333	0.028880866	0.54250082	0.45749918	0.008685801	0.184667674	0.806646526	0.008685801	0	0.039652568	0.008685801	0.063444109	0.005664653	0.067220544	0.146903323	0.041918429	0.056268882	0.030589124	0.040785498	0.015861027	0.086102719	0.048716012	0.07326284	0.043806647	0.083836858	0.084969789	0.005664653
632	Wichtrach-Oppligen	Espace sous influence des centres urbains	N	0.010662262	0.091455173	0.066376333	0.405316114	0.059017871	0.116083496	0.030785403	0.013815888	0.024928668	0.006006908	0.116083496	0.059468389	0.981888745	0.018111255	0.054333765	0.085122898	0.256662354	0.012936611	0.015006468	0.543596378	0.456403622	0.045930233	0.228488372	0.725581395	0.045930233	0.006976744	0.048255814	0.009593023	0.077325581	0.010755814	0.075581395	0.174127907	0.04127907	0.048837209	0.034883721	0.058139535	0.011046512	0.072093023	0.035174419	0.069186047	0.029651163	0.069476744	0.05	0.007267442
667	Laupen-Neuenegg	Espace sous influence des centres urbains	N	0.017924024	0.121455324	0.073033708	0.400749064	0.063536651	0.084537186	0.024879615	0.017388978	0.032905297	0.01364366	0.101257357	0.048689139	0.974294239	0.025705761	0.052100069	0.058067478	0.342437457	0.007114987	0.009410145	0.55955933	0.44044067	0.050786285	0.214230472	0.734983243	0.050786285	0	0.044856922	0.018561485	0.053364269	0.016499098	0.080948698	0.159061614	0.046661511	0.035318381	0.05491106	0.052075277	0.003866976	0.052590874	0.042536736	0.073472544	0.053879866	0.05800464	0.046661511	0.016241299
668	Mühleberg-Ferenbalm	Espace sous influence des centres urbains	N	0.011731087	0.104827794	0.092946308	0.418258385	0.047525944	0.09896225	0.020003008	0.016543841	0.037298842	0.015491051	0.088283952	0.048127538	0.974307305	0.025692695	0.060453401	0.072544081	0.293198992	0.018891688	0.012846348	0.556675063	0.443324937	0.094684868	0.209410398	0.695904734	0.094684868	0.002613999	0.027592216	0.018878885	0.049956433	0.038338658	0.072030206	0.145803079	0.040662213	0.037467325	0.020911995	0.041533546	0.009584665	0.081324426	0.047632878	0.072901539	0.040371769	0.064769097	0.038048214	0.018007552
682	Court-Grandval	Espace hors influence des centres urbains	N	0.021201413	0.224288637	0.084061744	0.350753208	0.05876883	0.046866282	0.017481867	0.02008555	0.018411754	0.004277478	0.107680863	0.046122373	0.962535014	0.037464986	0.094887955	0.076680672	0.390056022	0.026610644	0.017156863	0.572478992	0.427521008	0.048334687	0.47887896	0.472786353	0.048334687	0	0.03493095	0.02112104	0.336718115	0.002030869	0.084077985	0.112916328	0.030463038	0.028432169	0.023964257	0.01584078	0.004874086	0.045085297	0.015434606	0.048740861	0.035337124	0.05605199	0.031275386	0.006092608
700	Moutier	Espace hors influence des centres urbains	N	0.029054054	0.246216216	0.078648649	0.298783784	0.054189189	0.054864865	0.021621622	0.030675676	0.037162162	0.004054054	0.095810811	0.048918919	0.928367506	0.071632494	0.117051648	0.07085388	0.406696081	0.038411627	0.026991954	0.557228134	0.442771866	0.013333333	0.446666667	0.54	0.013333333	0.001587302	0.027301587	0.035555556	0.311746032	0.002222222	0.068253968	0.097777778	0.012380952	0.045079365	0.017460317	0.031111111	0.006666667	0.036507937	0.012698413	0.061269841	0.053650794	0.08984127	0.041269841	0.013333333
703	Reconvilier-Bellelay	Espace hors influence des centres urbains	N	0.022990435	0.204564524	0.070649438	0.366504447	0.067125357	0.046316496	0.020641047	0.022822621	0.023997315	0.004195335	0.099681155	0.050511831	0.951357804	0.048642196	0.073112504	0.075201432	0.330945986	0.026857654	0.016114593	0.551178753	0.448821247	0.04040404	0.42737722	0.532218739	0.04040404	0	0.036224312	0.037269244	0.280041797	0.011145942	0.062695925	0.112504354	0.032741205	0.018460467	0.005921282	0.030651341	0.005921282	0.045977011	0.019505399	0.049460118	0.057819575	0.071752003	0.073493556	0.001393243
723	La Neuveville-Montagne de Diesse	Espace sous influence des centres urbains	N	0.015921152	0.170204701	0.071834723	0.260803639	0.072782411	0.078847612	0.042835481	0.037149356	0.068423048	0.013646702	0.111258529	0.056292646	0.954035469	0.045964531	0.099891422	0.071299312	0.381831343	0.026420557	0.015200869	0.53456388	0.46543612	0.030408341	0.281494353	0.688097307	0.030408341	0	0.039965248	0.03301477	0.166377063	0.005647263	0.036490009	0.117289314	0.023023458	0.026498697	0.036055604	0.023457863	0.006950478	0.084708949	0.029973936	0.071242398	0.086446568	0.053866203	0.096872285	0.013466551
732	Bellmund-Kappelen-Walperswil	Espace sous influence des centres urbains	N	0.016541643	0.101750337	0.055779958	0.382381227	0.045201	0.113291018	0.033467975	0.026928255	0.040584728	0.008655511	0.111175226	0.064243124	0.990028948	0.009971052	0.062077839	0.066902541	0.244129945	0.002573175	0.008362818	0.542618205	0.457381795	0.050909091	0.247272727	0.701818182	0.050909091	0.005818182	0.049454545	0.016727273	0.1	0.011272727	0.064	0.157818182	0.045090909	0.041454545	0.028	0.046181818	0.002909091	0.088727273	0.021090909	0.065090909	0.040363636	0.061818182	0.058181818	0.008727273
733	Brügg-Aegerten	Espace des centres urbains	U	0.02501259	0.142353534	0.07554138	0.375188853	0.067483633	0.073359073	0.025851939	0.020312238	0.029880812	0.002853785	0.105925802	0.056236361	0.964308682	0.035691318	0.089389068	0.079742765	0.390353698	0.017363344	0.034083601	0.481993569	0.518006431	0.017843584	0.294229309	0.687927107	0.017843584	0	0.047835991	0.022779043	0.14198937	0.012148823	0.069476082	0.151480638	0.041381929	0.014806378	0.032649962	0.050493546	0.008352316	0.062642369	0.044798785	0.068716781	0.033029613	0.059225513	0.070235383	0.009111617
739	Ipsach-Port	Espace des centres urbains	U	0.01076555	0.121079213	0.072434875	0.377591707	0.057416268	0.094630516	0.040271132	0.026448698	0.044790005	0.014752791	0.094896332	0.044922913	0.975519288	0.024480712	0.079624135	0.070474777	0.422601385	0.017556874	0.018545994	0.535855589	0.464144411	0.008676182	0.242373356	0.748950462	0.008676182	0.004757907	0.023509656	0.015673104	0.130982368	0.014833473	0.052616849	0.173803526	0.031066331	0.029946823	0.050657711	0.054016233	0.006717045	0.095438007	0.031905961	0.053736356	0.04450042	0.078645396	0.057374755	0.017632242
743	Nidau	Espace des centres urbains	U	0.020695103	0.162243286	0.077883096	0.355766193	0.060505529	0.053554502	0.019905213	0.02764613	0.058135861	0.009952607	0.097156398	0.056556082	0.922259338	0.077740662	0.081992104	0.087458245	0.420589128	0.026419678	0.033100516	0.57181901	0.42818099	0.006367041	0.220599251	0.773033708	0.006367041	0.002996255	0.020599251	0.01423221	0.119101124	0.017977528	0.045692884	0.13258427	0.067790262	0.07340824	0.030337079	0.032958801	0.012359551	0.062546816	0.048689139	0.046816479	0.062921348	0.0917603	0.064044944	0.014981273
744	Orpund-Scheuren	Espace sous influence des centres urbains	N	0.022245038	0.12063655	0.089151266	0.420431211	0.045687885	0.092402464	0.014373717	0.010609172	0.023442847	0.003935661	0.108487337	0.048596851	0.97320891	0.02679109	0.055689344	0.077965081	0.32089103	0.021974714	0.015352197	0.562913907	0.437086093	0.027253669	0.309224319	0.663522013	0.027253669	0.002445842	0.047868623	0.008036338	0.175751223	0.005590496	0.069531796	0.182739343	0.06568833	0.031446541	0.054157932	0.037735849	0.013277428	0.044374563	0.031097135	0.044025157	0.046470999	0.028651293	0.053459119	0.008385744
749	Studen-Worben	Espace des centres urbains	U	0.014020537	0.106635071	0.073459716	0.445695103	0.044628752	0.104462875	0.029818325	0.017772512	0.014810427	0.005726698	0.100118483	0.042851501	0.950363579	0.049636421	0.036990199	0.052165666	0.254189061	0.024343977	0.011065444	0.520392033	0.479607967	0.022945966	0.309030348	0.668023686	0.022945966	0	0.060695781	0.031828275	0.147298298	0.017024426	0.052183568	0.192820133	0.037749815	0.045891932	0.026646928	0.040340489	0.011472983	0.058105107	0.020725389	0.068837898	0.028867506	0.051813472	0.062176166	0.008882309
751	Bielersee	Espace sous influence des centres urbains	N	0.012287726	0.116940494	0.085047632	0.351235676	0.055501864	0.111279856	0.040452851	0.025679967	0.047079939	0.024851581	0.088223112	0.041419301	0.972088547	0.027911453	0.070741097	0.069538017	0.361164581	0.014918191	0.008421559	0.522617902	0.477382098	0.052383592	0.189301552	0.758314856	0.052383592	0.00443459	0.019678492	0.014135255	0.109201774	0.004157428	0.037694013	0.158259424	0.021341463	0.056263858	0.042960089	0.041851441	0.014689579	0.07732816	0.043514412	0.059866962	0.053215078	0.099501109	0.051829268	0.010809313
768.1	Spiez Stadt-Spiezmoos	Espace des centres urbains	U	0.013639388	0.135728543	0.082168995	0.352295409	0.070192947	0.094644045	0.024783766	0.033100466	0.04324684	0.022122422	0.076014637	0.052062542	0.977099237	0.022900763	0.087328244	0.079694656	0.412824427	0.019541985	0.020152672	0.57648855	0.42351145	0.017028986	0.214492754	0.768478261	0.017028986	0.002536232	0.011231884	0.023550725	0.066666667	0.015217391	0.095289855	0.110869565	0.04057971	0.070652174	0.029347826	0.051086957	0.011231884	0.065942029	0.042028986	0.052173913	0.067028986	0.094927536	0.087318841	0.011231884
768.2	Spiez Spiezwiler-Hondrich	Espace des centres urbains	U	0.018309186	0.096481452	0.085018309	0.425569177	0.051265722	0.071803853	0.029613119	0.026269702	0.041235472	0.014169718	0.09536698	0.044897309	0.973573236	0.026426764	0.079842564	0.072251898	0.359291538	0.008996345	0.020522913	0.549620467	0.450379533	0.020621827	0.205583756	0.773794416	0.020621827	0.004758883	0.052982234	0.018401015	0.04251269	0.013959391	0.072969543	0.111992386	0.082804569	0.043464467	0.026015228	0.041878173	0.006979695	0.065672589	0.049809645	0.080583756	0.043147208	0.061865482	0.097715736	0.022525381
769	Wimmis-Stockental	Espace sous influence des centres urbains	N	0.016991243	0.129133447	0.081688668	0.425565286	0.056855313	0.093843942	0.010325448	0.014638609	0.014769311	0.005358777	0.096719383	0.054110574	0.964960811	0.035039189	0.055786077	0.095205164	0.316735823	0.023052098	0.010603965	0.563393269	0.436606731	0.080198537	0.283437827	0.636363636	0.080198537	0.003918495	0.037356322	0.028735632	0.108411703	0.00862069	0.096394984	0.143939394	0.058777429	0.034221526	0.012800418	0.032392894	0.011494253	0.043625914	0.033437827	0.049373041	0.06138976	0.042842215	0.07183908	0.008098224
785	Meiringen-Oberhasli	Espace hors influence des centres urbains	N	0.019849036	0.133911099	0.074783338	0.426055354	0.040956108	0.080933743	0.019569472	0.022504892	0.022644674	0.005591278	0.11168577	0.041515236	0.969201155	0.030798845	0.055101059	0.065928778	0.31159769	0.02333975	0.009384023	0.58493744	0.41506256	0.079138702	0.259787472	0.661073826	0.079138702	0.002516779	0.036912752	0.002237136	0.024608501	0.055369128	0.138143177	0.098154362	0.061241611	0.081655481	0.006991051	0.035514541	0	0.075223714	0.012863535	0.051733781	0.036912752	0.080816555	0.092561521	0.012863535
791	Untersimmental	Espace hors influence des centres urbains	N	0.025961839	0.186268377	0.087269315	0.399906162	0.044729434	0.05880513	0.01110416	0.008758211	0.017203628	0.005943072	0.110885205	0.043165468	0.981593328	0.018406672	0.066148979	0.088582111	0.392867414	0.01553063	0.005176877	0.574633305	0.425366695	0.135243171	0.339440373	0.525316456	0.135243171	0.004996669	0.074950033	0.018654231	0.053964024	0.01598934	0.170886076	0.141572285	0.059960027	0.044636909	0.00532978	0.022318454	0	0.031978681	0.024983344	0.044303797	0.019986676	0.048634244	0.057295137	0.008327781
794	Obersimmental	Espace hors influence des centres urbains	N	0.02815196	0.140457091	0.081731497	0.419403663	0.047373997	0.083093689	0.020432874	0.008324504	0.023308612	0.003632511	0.097472378	0.046617224	0.991450777	0.008549223	0.046373057	0.070207254	0.331088083	0.016321244	0.008290155	0.541968912	0.458031088	0.072929172	0.210984394	0.716086435	0.072929172	0.00240096	0.047719088	0.004801921	0.043217287	0.007202881	0.105642257	0.150360144	0.06092437	0.1242497	0.007503001	0.032713085	0.018607443	0.051320528	0.018007203	0.047719088	0.032412965	0.05942377	0.055222089	0.009303721
843	Saanenland	Espace hors influence des centres urbains	N	0.014531504	0.213554987	0.079632644	0.321785631	0.075912578	0.075098814	0.022669147	0.032899326	0.036386887	0.004417577	0.080330156	0.042780749	0.99245356	0.00754644	0.07623839	0.071594427	0.288119195	0.012383901	0.031927245	0.5375387	0.4624613	0.089548803	0.204880295	0.705570902	0.089548803	0	0.035451197	0.002071823	0.021869245	0.002071823	0.143416206	0.143416206	0.049033149	0.165285451	0.009208103	0.032918969	0.020718232	0.08747698	0.039594843	0.024631676	0.046731123	0.037062615	0.02140884	0.014732965
855.1	Schwarzenburg Dorf	Espace sous influence des centres urbains	N	0.024385805	0.127570519	0.068061874	0.391628753	0.061146497	0.090081893	0.014194722	0.032029117	0.032393085	0.002729754	0.111191993	0.044585987	0.971933144	0.028066856	0.103752759	0.070640177	0.268054242	0.010091454	0.015137181	0.51214128	0.48785872	0.066308244	0.245519713	0.688172043	0.066308244	0.002867384	0.04874552	0.021505376	0.062365591	0.002508961	0.107526882	0.140143369	0.03046595	0.050896057	0.026164875	0.048028674	0	0.059498208	0.035483871	0.072401434	0.051971326	0.062365591	0.061290323	0.011111111
855.2	Schwarzenburg Oberschwarzenburg	Espace hors influence des centres urbains	N	0.02378774	0.17726441	0.094693504	0.381061299	0.049862763	0.088975297	0.010978957	0.005032022	0.012580055	0.001601098	0.109332113	0.044830741	0.990318677	0.009681323	0.060104881	0.09721662	0.324727713	0.019766035	0.002823719	0.554255748	0.445744252	0.170391061	0.23603352	0.593575419	0.170391061	0.00698324	0.037243948	0	0.059590317	0	0.132216015	0.122439479	0.048417132	0.0358473	0.025605214	0.025605214	0.00744879	0.040968343	0.027001862	0.054003724	0.044692737	0.040037244	0.089851024	0.010707635
861.1	Belp Dorf	Espace sous influence des centres urbains	N	0.01228364	0.116322353	0.068676717	0.381165085	0.050623488	0.125628141	0.031825796	0.024567281	0.034245301	0.00614182	0.107016564	0.041503815	0.956037152	0.043962848	0.06130031	0.047058824	0.281114551	0.022291022	0.013312693	0.536842105	0.463157895	0.023731289	0.254837532	0.721431179	0.023731289	0.002920774	0.046367287	0.023731289	0.074479737	0.020445418	0.086893027	0.116465863	0.046732384	0.049653158	0.040890836	0.05732019	0.008032129	0.086162833	0.038335159	0.084337349	0.031033224	0.05841548	0.083972253	0.008762322
